frame_index,compression_rank,threshold,reconstruction_error,is_novel_predicted,is_novel_truth,gate_ms,ai_called,ai_infer_ms,ai_e2e_ms,cpu_percent,memory_mb,timestamp
72,20,0.0500,0.043509,0,0,38.7375,0,0.0000,38.7399,0.00,390.18,1764816499.725774
73,20,0.0500,0.030929,0,0,39.9725,0,0.0000,39.9752,0.00,390.18,1764816499.775430
74,20,0.0500,0.054723,0,0,40.2493,0,0.0000,40.2515,0.00,390.18,1764816499.825937
75,20,0.0500,0.040090,0,0,39.3176,0,0.0000,39.3198,144.20,390.18,1764816499.876409
76,20,0.0500,0.109859,1,0,39.8269,1,45.1949,85.0260,0.00,390.18,1764816499.926652
77,20,0.0500,0.078497,0,0,47.5357,0,0.0000,47.5397,1050.70,390.18,1764816500.022325
78,20,0.0500,0.085393,0,1,35.1119,0,0.0000,35.1138,1065.20,390.18,1764816500.080379
79,20,0.0500,0.055196,1,1,36.0441,1,45.7819,81.8291,1086.60,390.18,1764816500.125824
80,20,0.0500,0.057621,0,0,37.3435,0,0.0000,37.3464,1086.10,390.18,1764816500.217800
81,20,0.0500,0.070684,0,0,36.8288,0,0.0000,36.8328,1087.20,390.18,1764816500.265518
82,20,0.0500,0.077361,0,0,37.6110,0,0.0000,37.6146,1059.10,390.18,1764816500.312494
83,20,0.0500,0.051383,0,0,36.2897,0,0.0000,36.2921,1087.50,390.18,1764816500.360536
84,20,0.0500,0.056951,0,0,31.8294,0,0.0000,31.8315,0.00,390.18,1764816500.406959
85,20,0.0500,0.053649,0,0,37.9612,0,0.0000,37.9634,0.00,390.18,1764816500.449166
86,20,0.0500,0.031258,0,0,43.2591,0,0.0000,43.2625,153.00,390.18,1764816500.497515
87,20,0.0500,0.029008,0,0,39.7472,0,0.0000,39.7506,0.00,390.18,1764816500.551184
88,20,0.0500,0.034117,0,0,41.0604,0,0.0000,41.0631,0.00,390.18,1764816500.601625
89,20,0.0500,0.028931,0,0,40.7033,0,0.0000,40.7062,0.00,390.18,1764816500.652949
90,20,0.0500,0.033651,0,0,40.4186,0,0.0000,40.4210,0.00,390.18,1764816500.704176
91,20,0.0500,0.020945,0,0,41.7261,0,0.0000,41.7285,0.00,390.18,1764816500.755422
92,20,0.0500,0.036173,0,0,40.8206,0,0.0000,40.8230,0.00,390.18,1764816500.807646
93,20,0.0500,0.021961,0,0,41.4243,0,0.0000,41.4269,0.00,390.18,1764816500.858988
94,20,0.0500,0.027753,0,0,40.5605,0,0.0000,40.5633,0.00,390.18,1764816500.910931
95,20,0.0500,0.035076,0,0,39.9024,0,0.0000,39.9051,0.00,390.18,1764816500.962080
96,20,0.0500,0.025769,0,0,43.8213,0,0.0000,43.8242,0.00,390.18,1764816501.012929
97,20,0.0500,0.017342,0,1,40.0932,0,0.0000,40.0958,0.00,390.18,1764816501.067305
98,20,0.0500,0.035485,0,1,39.9156,0,0.0000,39.9184,0.00,390.18,1764816501.118423
99,20,0.0500,0.035306,0,1,39.9160,0,0.0000,39.9184,0.00,390.18,1764816501.169248
100,20,0.0500,0.033605,0,0,42.3129,0,0.0000,42.3155,0.00,390.18,1764816501.219410
101,20,0.0500,0.046629,0,0,43.0884,0,0.0000,43.0913,0.00,390.18,1764816501.272932
102,20,0.0500,0.041249,0,0,39.7484,0,0.0000,39.7506,0.00,390.19,1764816501.326353
103,20,0.0500,0.045974,0,0,40.3564,0,0.0000,40.3588,0.00,390.19,1764816501.377038
104,20,0.0500,0.038630,0,0,39.4790,0,0.0000,39.4814,0.00,390.16,1764816501.427777
105,20,0.0500,0.041134,0,0,37.6847,0,0.0000,37.6873,0.00,390.16,1764816501.478192
106,20,0.0500,0.037343,0,0,38.5242,0,0.0000,38.5265,0.00,390.16,1764816501.526848
107,20,0.0500,0.036136,0,0,41.0314,0,0.0000,41.0342,0.00,390.16,1764816501.576308
108,20,0.0500,0.041966,0,0,39.7482,0,0.0000,39.7506,0.00,390.16,1764816501.628265
109,20,0.0500,0.042123,0,0,40.9985,0,0.0000,41.0011,0.00,390.16,1764816501.679370
110,20,0.0500,0.039194,0,1,41.9860,0,0.0000,41.9898,0.00,390.16,1764816501.731428
111,20,0.0500,0.038281,0,1,41.7473,0,0.0000,41.7497,0.00,390.16,1764816501.784626
112,20,0.0500,0.042284,0,0,40.8456,0,0.0000,40.8485,0.00,390.16,1764816501.837407
113,20,0.0500,0.048752,0,0,39.0809,0,0.0000,39.0828,0.00,390.16,1764816501.889643
114,20,0.0500,0.048435,0,0,40.0240,0,0.0000,40.0264,0.00,390.16,1764816501.939191
115,20,0.0500,0.058213,0,0,39.8791,0,0.0000,39.8812,0.00,390.16,1764816501.990168
116,20,0.0500,0.056293,0,0,38.2712,0,0.0000,38.2736,0.00,390.16,1764816502.041161
117,20,0.0500,0.053851,0,0,38.6577,0,0.0000,38.6600,0.00,390.16,1764816502.090060
0,20,0.1000,0.113281,1,0,40.2365,1,49.0804,89.3195,0.00,390.16,1764816502.141706
1,20,0.1000,0.096204,0,0,43.7870,0,0.0000,43.7899,1033.70,390.16,1764816502.241768
2,20,0.1000,0.110610,0,0,40.2441,0,0.0000,40.2472,1065.70,390.16,1764816502.296218
3,20,0.1000,0.106587,0,0,37.9066,0,0.0000,37.9093,928.80,390.16,1764816502.346792
4,20,0.1000,0.078861,0,0,35.7389,0,0.0000,35.7413,0.00,390.16,1764816502.394853
5,20,0.1000,0.047185,0,0,34.7860,0,0.0000,34.7886,0.00,390.16,1764816502.440979
6,20,0.1000,0.040370,0,0,40.8821,0,0.0000,40.8845,0.00,390.16,1764816502.486269
7,20,0.1000,0.048642,0,0,40.3802,0,0.0000,40.3826,0.00,390.16,1764816502.537649
8,20,0.1000,0.135252,0,0,41.5089,0,0.0000,41.5118,0.00,390.22,1764816502.588754
9,20,0.1000,0.131966,0,0,40.2269,0,0.0000,40.2291,0.00,390.22,1764816502.640797
10,20,0.1000,0.134060,0,0,39.7234,0,0.0000,39.7260,0.00,390.22,1764816502.691394
11,20,0.1000,0.136126,0,0,42.5639,0,0.0000,42.5668,0.00,390.22,1764816502.741826
12,20,0.1000,0.127396,0,1,38.5034,0,0.0000,38.5058,0.00,390.22,1764816502.794823
13,20,0.1000,0.122673,0,1,38.9354,0,0.0000,38.9378,0.00,390.22,1764816502.843717
14,20,0.1000,0.142523,0,1,39.5613,0,0.0000,39.5639,0.00,390.22,1764816502.893025
15,20,0.1000,0.127565,0,0,41.3809,0,0.0000,41.3835,0.00,390.22,1764816502.943142
16,20,0.1000,0.027506,0,0,39.0830,0,0.0000,39.0854,0.00,390.22,1764816502.995029
17,20,0.1000,0.088032,0,0,40.9994,0,0.0000,41.0018,0.00,390.22,1764816503.044520
18,20,0.1000,0.098259,0,0,37.3218,0,0.0000,37.3242,0.00,390.22,1764816503.096429
19,20,0.1000,0.081271,0,0,39.6440,0,0.0000,39.6461,0.00,390.22,1764816503.144457
20,20,0.1000,0.148681,0,0,37.7665,0,0.0000,37.7688,0.00,390.22,1764816503.194935
21,20,0.1000,0.163106,0,0,40.6644,0,0.0000,40.6673,0.00,390.22,1764816503.243920
22,20,0.1000,0.137585,0,0,38.5716,0,0.0000,38.5742,0.00,390.22,1764816503.295508
23,20,0.1000,0.143192,0,0,36.7706,0,0.0000,36.7730,0.00,390.22,1764816503.344638
24,20,0.1000,0.119248,0,0,44.2510,0,0.0000,44.2533,0.00,390.22,1764816503.391713
25,20,0.1000,0.080440,0,0,41.3811,0,0.0000,41.3837,0.00,390.22,1764816503.446927
26,20,0.1000,0.092769,0,0,40.7372,0,0.0000,40.7398,0.00,390.22,1764816503.498592
27,20,0.1000,0.077231,0,0,38.8529,0,0.0000,38.8563,0.00,390.22,1764816503.550207
28,20,0.1000,0.072222,0,0,42.8119,0,0.0000,42.8145,0.00,390.22,1764816503.599756
29,20,0.1000,0.071263,0,0,44.3561,0,0.0000,44.3587,0.00,390.22,1764816503.653121
30,20,0.1000,0.080329,0,0,42.0172,0,0.0000,42.0198,0.00,390.22,1764816503.708128
31,20,0.1000,0.091856,0,0,39.9067,0,0.0000,39.9096,0.00,390.22,1764816503.760664
32,20,0.1000,0.114919,0,0,40.9043,0,0.0000,40.9074,0.00,390.22,1764816503.811500
33,20,0.1000,0.127949,0,0,42.5248,0,0.0000,42.5274,0.00,390.22,1764816503.863456
34,20,0.1000,0.122843,0,1,42.5370,0,0.0000,42.5396,0.00,390.22,1764816503.916929
35,20,0.1000,0.111307,0,1,39.0971,0,0.0000,39.0992,0.00,390.22,1764816503.969610
36,20,0.1000,0.102713,0,0,42.9218,0,0.0000,42.9246,0.00,390.22,1764816504.019464
37,20,0.1000,0.099311,0,0,40.6630,0,0.0000,40.6659,0.00,390.22,1764816504.072730
38,20,0.1000,0.067660,0,0,44.5828,0,0.0000,44.5867,0.00,390.22,1764816504.123832
39,20,0.1000,0.078649,0,0,52.2265,0,0.0000,52.2306,0.00,390.22,1764816504.178700
40,20,0.1000,0.068413,0,0,59.1550,0,0.0000,59.1578,0.00,390.22,1764816504.241488
41,20,0.1000,0.038230,0,0,45.7392,0,0.0000,45.7423,0.00,390.22,1764816504.311387
42,20,0.1000,0.036286,0,0,45.3248,0,0.0000,45.3269,0.00,390.22,1764816504.367571
43,20,0.1000,0.059096,0,0,44.7233,0,0.0000,44.7254,0.00,390.22,1764816504.423272
44,20,0.1000,0.071156,0,0,42.1913,0,0.0000,42.1937,0.00,390.22,1764816504.478249
45,20,0.1000,0.086780,0,0,42.4068,0,0.0000,42.4097,0.00,390.22,1764816504.531470
46,20,0.1000,0.075431,0,0,44.6532,0,0.0000,44.6556,0.00,390.22,1764816504.584872
47,20,0.1000,0.054694,0,0,42.3167,0,0.0000,42.3198,0.00,390.22,1764816504.640001
48,20,0.1000,0.043099,0,0,47.6615,0,0.0000,47.6644,0.00,390.22,1764816504.692791
49,20,0.1000,0.058617,0,0,47.0886,0,0.0000,47.0924,0.00,390.22,1764816504.750960
50,20,0.1000,0.091998,0,0,47.9169,0,0.0000,47.9190,0.00,390.22,1764816504.808334
51,20,0.1000,0.035237,0,0,44.9376,0,0.0000,44.9409,0.00,390.22,1764816504.867094
52,20,0.1000,0.028926,0,0,42.1631,0,0.0000,42.1655,0.00,390.22,1764816504.922688
53,20,0.1000,0.049853,0,0,45.1288,0,0.0000,45.1314,0.00,390.22,1764816504.975523
54,20,0.1000,0.051320,0,0,46.4101,0,0.0000,46.4122,0.00,390.22,1764816505.031241
55,20,0.1000,0.052974,0,0,44.2915,0,0.0000,44.2941,0.00,390.22,1764816505.088296
56,20,0.1000,0.045503,0,0,46.2897,0,0.0000,46.2923,0.00,390.22,1764816505.143668
57,20,0.1000,0.037003,0,1,44.8399,0,0.0000,44.8425,0.00,390.22,1764816505.200125
58,20,0.1000,0.047800,0,1,44.6894,0,0.0000,44.6918,0.00,390.22,1764816505.255804
59,20,0.1000,0.034804,0,1,52.4874,0,0.0000,52.4900,0.00,390.22,1764816505.311327
60,20,0.1000,0.046835,0,0,48.0857,0,0.0000,48.0886,0.00,390.22,1764816505.374759
61,20,0.1000,0.042413,0,0,47.9472,0,0.0000,47.9498,0.00,390.22,1764816505.433495
62,20,0.1000,0.056351,0,0,41.6179,0,0.0000,41.6203,0.00,390.22,1764816505.492029
63,20,0.1000,0.028510,0,0,45.8744,0,0.0000,45.8772,0.00,390.22,1764816505.544091
64,20,0.1000,0.074933,0,0,46.4780,0,0.0000,46.4804,0.00,390.22,1764816505.600351
65,20,0.1000,0.055217,0,0,49.5272,0,0.0000,49.5293,0.00,390.22,1764816505.657452
66,20,0.1000,0.050936,0,0,44.6579,0,0.0000,44.6601,0.00,390.22,1764816505.717222
67,20,0.1000,0.057868,0,0,44.3885,0,0.0000,44.3907,0.00,390.22,1764816505.772358
68,20,0.1000,0.050795,0,0,42.5272,0,0.0000,42.5303,0.00,390.22,1764816505.827326
69,20,0.1000,0.047822,0,0,43.0617,0,0.0000,43.0641,0.00,390.22,1764816505.880898
70,20,0.1000,0.055298,0,0,46.3865,0,0.0000,46.3891,0.00,390.22,1764816505.934915
71,20,0.1000,0.063444,0,0,50.9741,0,0.0000,50.9770,0.00,390.22,1764816505.991841
72,20,0.1000,0.043509,0,0,44.4412,0,0.0000,44.4434,0.00,390.22,1764816506.053220
73,20,0.1000,0.030929,0,0,45.6777,0,0.0000,45.6798,0.00,390.22,1764816506.108101
74,20,0.1000,0.054723,0,0,43.7334,0,0.0000,43.7355,0.00,390.22,1764816506.164885
75,20,0.1000,0.040090,0,0,42.8815,0,0.0000,42.8841,0.00,390.22,1764816506.219170
76,20,0.1000,0.109859,0,0,44.7199,0,0.0000,44.7221,0.00,390.22,1764816506.272222
77,20,0.1000,0.078497,0,0,40.1020,0,0.0000,40.1049,0.00,390.22,1764816506.327655
78,20,0.1000,0.085393,0,1,47.7214,0,0.0000,47.7242,0.00,390.22,1764816506.378613
79,20,0.1000,0.055196,0,1,42.2504,0,0.0000,42.2528,0.00,390.22,1764816506.436778
80,20,0.1000,0.057621,0,0,43.8027,0,0.0000,43.8051,0.00,390.22,1764816506.489857
81,20,0.1000,0.070684,0,0,47.2436,0,0.0000,47.2457,0.00,390.22,1764816506.544041
82,20,0.1000,0.077361,0,0,41.8537,0,0.0000,41.8565,0.00,390.22,1764816506.602262
83,20,0.1000,0.051383,0,0,43.4914,0,0.0000,43.4935,0.00,390.22,1764816506.654763
84,20,0.1000,0.056951,0,0,42.0921,0,0.0000,42.0942,0.00,390.22,1764816506.708742
85,20,0.1000,0.053649,0,0,38.8331,0,0.0000,38.8355,0.00,390.22,1764816506.761791
86,20,0.1000,0.031258,0,0,45.9797,0,0.0000,45.9819,0.00,390.22,1764816506.811380
87,20,0.1000,0.029008,0,0,42.0964,0,0.0000,42.0988,0.00,390.22,1764816506.868037
88,20,0.1000,0.034117,0,0,44.5306,0,0.0000,44.5333,0.00,390.22,1764816506.921102
89,20,0.1000,0.028931,0,0,43.2990,0,0.0000,43.3013,0.00,390.22,1764816506.976139
90,20,0.1000,0.033651,0,0,45.8703,0,0.0000,45.8724,0.00,390.22,1764816507.029904
91,20,0.1000,0.020945,0,0,48.1365,0,0.0000,48.1408,0.00,390.22,1764816507.086707
92,20,0.1000,0.036173,0,0,43.3042,0,0.0000,43.3066,0.00,390.22,1764816507.146102
93,20,0.1000,0.021961,0,0,45.0110,0,0.0000,45.0130,0.00,390.22,1764816507.200060
94,20,0.1000,0.027753,0,0,40.2384,0,0.0000,40.2412,0.00,390.22,1764816507.255779
95,20,0.1000,0.035076,0,0,47.3421,0,0.0000,47.3444,0.00,390.22,1764816507.307339
96,20,0.1000,0.025769,0,0,49.5348,0,0.0000,49.5369,0.00,390.22,1764816507.365289
97,20,0.1000,0.017342,0,1,44.4145,0,0.0000,44.4167,0.00,390.22,1764816507.425354
98,20,0.1000,0.035485,0,1,42.8045,0,0.0000,42.8078,0.00,390.22,1764816507.480706
99,20,0.1000,0.035306,0,1,42.4526,0,0.0000,42.4547,0.00,390.22,1764816507.534457
100,20,0.1000,0.033605,0,0,42.8705,0,0.0000,42.8727,0.00,390.22,1764816507.587872
101,20,0.1000,0.046629,0,0,42.2623,0,0.0000,42.2661,0.00,390.22,1764816507.642313
102,20,0.1000,0.041249,0,0,45.4879,0,0.0000,45.4903,0.00,390.22,1764816507.695186
103,20,0.1000,0.045974,0,0,43.7484,0,0.0000,43.7508,0.00,390.22,1764816507.751601
104,20,0.1000,0.038630,0,0,42.6483,0,0.0000,42.6512,0.00,390.22,1764816507.806668
105,20,0.1000,0.041134,0,0,42.0172,0,0.0000,42.0196,0.00,390.22,1764816507.859730
106,20,0.1000,0.037343,0,0,45.1419,0,0.0000,45.1448,0.00,390.22,1764816507.912245
107,20,0.1000,0.036136,0,0,43.1252,0,0.0000,43.1275,0.00,390.22,1764816507.967851
108,20,0.1000,0.041966,0,0,43.5524,0,0.0000,43.5557,0.00,390.22,1764816508.021372
109,20,0.1000,0.042123,0,0,42.9430,0,0.0000,42.9459,0.00,390.22,1764816508.075345
110,20,0.1000,0.039194,0,1,43.8974,0,0.0000,43.9003,0.00,390.22,1764816508.129157
111,20,0.1000,0.038281,0,1,47.2362,0,0.0000,47.2391,0.00,390.22,1764816508.183918
112,20,0.1000,0.042284,0,0,42.3176,0,0.0000,42.3200,0.00,390.22,1764816508.241757
113,20,0.1000,0.048752,0,0,40.2393,0,0.0000,40.2422,0.00,390.22,1764816508.294778
114,20,0.1000,0.048435,0,0,41.4939,0,0.0000,41.4975,0.00,390.22,1764816508.345607
115,20,0.1000,0.058213,0,0,46.9062,0,0.0000,46.9093,0.00,390.22,1764816508.398113
116,20,0.1000,0.056293,0,0,47.4610,0,0.0000,47.4634,0.00,390.22,1764816508.455338
117,20,0.1000,0.053851,0,0,40.8964,0,0.0000,40.8983,0.00,390.22,1764816508.513523
0,20,0.1500,0.113281,1,0,44.8833,1,52.6812,97.5666,1060.50,390.22,1764816508.566594
1,20,0.1500,0.096204,0,0,41.6198,0,0.0000,41.6231,0.00,390.22,1764816508.674793
2,20,0.1500,0.110610,0,0,40.1120,0,0.0000,40.1156,1063.30,390.22,1764816508.726630
3,20,0.1500,0.106587,0,0,39.1223,0,0.0000,39.1257,916.20,390.22,1764816508.777115
4,20,0.1500,0.078861,0,0,36.7584,0,0.0000,36.7610,0.00,390.22,1764816508.826568
5,20,0.1500,0.047185,0,0,37.5855,0,0.0000,37.5879,0.00,390.22,1764816508.873693
6,20,0.1500,0.040370,0,0,40.6933,0,0.0000,40.6959,0.00,390.22,1764816508.921807
7,20,0.1500,0.048642,0,0,42.5711,0,0.0000,42.5739,0.00,390.22,1764816508.973211
8,20,0.1500,0.135252,0,0,47.6816,0,0.0000,47.6835,0.00,390.22,1764816509.026453
9,20,0.1500,0.131966,0,0,44.4164,0,0.0000,44.4191,0.00,390.22,1764816509.084807
10,20,0.1500,0.134060,0,0,52.2304,0,0.0000,52.2330,0.00,390.22,1764816509.140182
11,20,0.1500,0.136126,0,0,47.7781,0,0.0000,47.7808,0.00,390.22,1764816509.202953
12,20,0.1500,0.127396,0,1,46.9470,0,0.0000,46.9489,0.00,390.22,1764816509.260914
13,20,0.1500,0.122673,0,1,50.6008,0,0.0000,50.6032,154.50,390.22,1764816509.318358
14,20,0.1500,0.142523,0,1,48.4710,0,0.0000,48.4738,0.00,390.22,1764816509.379160
15,20,0.1500,0.127565,0,0,47.4532,0,0.0000,47.4558,0.00,390.22,1764816509.438303
16,20,0.1500,0.027506,0,0,46.1068,0,0.0000,46.1094,0.00,390.22,1764816509.495973
17,20,0.1500,0.088032,0,0,43.2899,0,0.0000,43.2920,0.00,390.22,1764816509.552270
18,20,0.1500,0.098259,0,0,43.8046,0,0.0000,43.8073,0.00,390.22,1764816509.606596
19,20,0.1500,0.081271,0,0,45.9111,0,0.0000,45.9137,0.00,390.22,1764816509.661276
20,20,0.1500,0.148681,0,0,48.5930,0,0.0000,48.5957,0.00,390.22,1764816509.717687
21,20,0.1500,0.163106,0,0,49.1276,0,0.0000,49.1295,0.00,390.22,1764816509.777768
22,20,0.1500,0.137585,0,0,46.7999,0,0.0000,46.8023,0.00,390.22,1764816509.837147
23,20,0.1500,0.143192,0,0,46.8609,0,0.0000,46.8633,0.00,390.22,1764816509.894730
24,20,0.1500,0.119248,0,0,44.3232,0,0.0000,44.3254,0.00,390.22,1764816509.951931
25,20,0.1500,0.080440,0,0,46.5140,0,0.0000,46.5174,0.00,390.22,1764816510.007567
26,20,0.1500,0.092769,0,0,43.2041,0,0.0000,43.2062,0.00,390.22,1764816510.064289
27,20,0.1500,0.077231,0,0,45.8469,0,0.0000,45.8491,0.00,390.22,1764816510.117802
28,20,0.1500,0.072222,0,0,43.2746,0,0.0000,43.2768,0.00,390.22,1764816510.174024
29,20,0.1500,0.071263,0,0,47.3468,0,0.0000,47.3487,0.00,390.22,1764816510.227538
30,20,0.1500,0.080329,0,0,50.2312,0,0.0000,50.2338,0.00,390.22,1764816510.285386
31,20,0.1500,0.091856,0,0,47.5347,0,0.0000,47.5371,0.00,390.22,1764816510.346487
32,20,0.1500,0.114919,0,0,47.8964,0,0.0000,47.8988,0.00,390.22,1764816510.404432
33,20,0.1500,0.127949,0,0,45.8901,0,0.0000,45.8920,0.00,390.22,1764816510.463066
34,20,0.1500,0.122843,0,1,45.2261,0,0.0000,45.2285,0.00,390.22,1764816510.520349
35,20,0.1500,0.111307,0,1,44.6689,0,0.0000,44.6713,0.00,390.22,1764816510.576503
36,20,0.1500,0.102713,0,0,42.1293,0,0.0000,42.1314,0.00,390.22,1764816510.631812
37,20,0.1500,0.099311,0,0,42.8052,0,0.0000,42.8078,0.00,390.22,1764816510.684252
38,20,0.1500,0.067660,0,0,44.8446,0,0.0000,44.8472,0.00,390.22,1764816510.737905
39,20,0.1500,0.078649,0,0,41.9066,0,0.0000,41.9090,0.00,390.22,1764816510.793680
40,20,0.1500,0.068413,0,0,42.1295,0,0.0000,42.1324,0.00,390.22,1764816510.845826
41,20,0.1500,0.038230,0,0,43.5085,0,0.0000,43.5107,0.00,390.22,1764816510.899262
42,20,0.1500,0.036286,0,0,43.7160,0,0.0000,43.7186,0.00,390.22,1764816510.953034
43,20,0.1500,0.059096,0,0,42.6750,0,0.0000,42.6776,0.00,390.22,1764816511.007162
44,20,0.1500,0.071156,0,0,44.6458,0,0.0000,44.6482,0.00,390.22,1764816511.060349
45,20,0.1500,0.086780,0,0,42.9244,0,0.0000,42.9268,0.00,390.22,1764816511.115515
46,20,0.1500,0.075431,0,0,41.5223,0,0.0000,41.5244,0.00,390.22,1764816511.168652
47,20,0.1500,0.054694,0,0,43.7026,0,0.0000,43.7045,0.00,390.22,1764816511.220554
48,20,0.1500,0.043099,0,0,43.9861,0,0.0000,43.9887,0.00,390.22,1764816511.274729
49,20,0.1500,0.058617,0,0,41.5659,0,0.0000,41.5683,0.00,390.22,1764816511.329715
50,20,0.1500,0.091998,0,0,42.8669,0,0.0000,42.8691,0.00,390.22,1764816511.382205
51,20,0.1500,0.035237,0,0,46.2563,0,0.0000,46.2589,0.00,390.22,1764816511.435852
52,20,0.1500,0.028926,0,0,50.1826,0,0.0000,50.1862,0.00,390.22,1764816511.492838
53,20,0.1500,0.049853,0,0,48.5730,0,0.0000,48.5754,0.00,390.22,1764816511.553560
54,20,0.1500,0.051320,0,0,42.4123,0,0.0000,42.4144,0.00,390.22,1764816511.613308
55,20,0.1500,0.052974,0,0,43.4041,0,0.0000,43.4065,0.00,390.22,1764816511.666421
56,20,0.1500,0.045503,0,0,47.6534,0,0.0000,47.6568,0.00,390.22,1764816511.720142
57,20,0.1500,0.037003,0,1,42.3784,0,0.0000,42.3803,0.00,390.22,1764816511.778481
58,20,0.1500,0.047800,0,1,43.8995,0,0.0000,43.9022,0.00,390.22,1764816511.831812
59,20,0.1500,0.034804,0,1,43.0467,0,0.0000,43.0489,0.00,390.22,1764816511.886018
60,20,0.1500,0.046835,0,0,40.7436,0,0.0000,40.7457,0.00,390.29,1764816511.940027
61,20,0.1500,0.042413,0,0,43.2720,0,0.0000,43.2739,0.00,390.29,1764816511.991973
62,20,0.1500,0.056351,0,0,41.6987,0,0.0000,41.7018,0.00,390.29,1764816512.046202
63,20,0.1500,0.028510,0,0,45.0683,0,0.0000,45.0706,0.00,390.29,1764816512.098828
64,20,0.1500,0.074933,0,0,45.9225,0,0.0000,45.9247,0.00,390.29,1764816512.154110
65,20,0.1500,0.055217,0,0,41.7252,0,0.0000,41.7275,0.00,390.29,1764816512.211538
66,20,0.1500,0.050936,0,0,42.5048,0,0.0000,42.5069,0.00,390.29,1764816512.264132
67,20,0.1500,0.057868,0,0,45.2447,0,0.0000,45.2473,0.00,390.29,1764816512.317538
68,20,0.1500,0.050795,0,0,39.0375,0,0.0000,39.0399,0.00,390.29,1764816512.373143
69,20,0.1500,0.047822,0,0,48.4669,0,0.0000,48.4695,0.00,390.29,1764816512.422559
70,20,0.1500,0.055298,0,0,43.1814,0,0.0000,43.1836,0.00,390.29,1764816512.481817
71,20,0.1500,0.063444,0,0,45.6541,0,0.0000,45.6564,0.00,390.29,1764816512.535921
72,20,0.1500,0.043509,0,0,46.2701,0,0.0000,46.2730,0.00,390.29,1764816512.592336
73,20,0.1500,0.030929,0,0,47.4694,0,0.0000,47.4730,0.00,390.29,1764816512.649013
74,20,0.1500,0.054723,0,0,48.4593,0,0.0000,48.4614,0.00,390.29,1764816512.707238
75,20,0.1500,0.040090,0,0,45.1074,0,0.0000,45.1093,0.00,390.29,1764816512.766142
76,20,0.1500,0.109859,0,0,45.2127,0,0.0000,45.2154,0.00,390.29,1764816512.821437
77,20,0.1500,0.078497,0,0,43.0479,0,0.0000,43.0501,0.00,390.29,1764816512.877225
78,20,0.1500,0.085393,0,1,41.3103,0,0.0000,41.3132,0.00,390.29,1764816512.931230
79,20,0.1500,0.055196,0,1,41.9333,0,0.0000,41.9357,0.00,390.29,1764816512.983437
80,20,0.1500,0.057621,0,0,41.4009,0,0.0000,41.4033,0.00,390.29,1764816513.036337
81,20,0.1500,0.070684,0,0,45.6595,0,0.0000,45.6634,143.80,390.29,1764816513.088759
82,20,0.1500,0.077361,0,0,42.0911,0,0.0000,42.0933,0.00,390.29,1764816513.145371
83,20,0.1500,0.051383,0,0,45.5573,0,0.0000,45.5596,0.00,390.29,1764816513.198107
84,20,0.1500,0.056951,0,0,44.7497,0,0.0000,44.7519,0.00,390.29,1764816513.254596
85,20,0.1500,0.053649,0,0,48.2576,0,0.0000,48.2609,0.00,390.29,1764816513.309935
86,20,0.1500,0.031258,0,0,44.7779,0,0.0000,44.7800,0.00,390.29,1764816513.368830
87,20,0.1500,0.029008,0,0,44.4088,0,0.0000,44.4109,0.00,390.29,1764816513.423971
88,20,0.1500,0.034117,0,0,48.4223,0,0.0000,48.4245,0.00,390.29,1764816513.479350
89,20,0.1500,0.028931,0,0,44.2600,0,0.0000,44.2626,0.00,390.29,1764816513.538404
90,20,0.1500,0.033651,0,0,43.6180,0,0.0000,43.6203,0.00,390.29,1764816513.593251
91,20,0.1500,0.020945,0,0,46.1974,0,0.0000,46.2003,0.00,390.29,1764816513.648020
92,20,0.1500,0.036173,0,0,44.6005,0,0.0000,44.6031,0.00,390.29,1764816513.704398
93,20,0.1500,0.021961,0,0,45.1913,0,0.0000,45.1934,0.00,390.29,1764816513.759622
94,20,0.1500,0.027753,0,0,45.8312,0,0.0000,45.8333,0.00,390.29,1764816513.815055
95,20,0.1500,0.035076,0,0,43.6728,0,0.0000,43.6747,0.00,390.29,1764816513.871683
96,20,0.1500,0.025769,0,0,43.8173,0,0.0000,43.8199,0.00,390.29,1764816513.926136
97,20,0.1500,0.017342,0,1,42.6109,0,0.0000,42.6135,0.00,390.29,1764816513.980955
98,20,0.1500,0.035485,0,1,44.9722,0,0.0000,44.9750,0.00,390.29,1764816514.034167
99,20,0.1500,0.035306,0,1,41.9264,0,0.0000,41.9288,0.00,390.29,1764816514.089999
100,20,0.1500,0.033605,0,0,39.7546,0,0.0000,39.7563,0.00,390.29,1764816514.142842
101,20,0.1500,0.046629,0,0,43.6118,0,0.0000,43.6146,0.00,390.29,1764816514.193844
102,20,0.1500,0.041249,0,0,45.6939,0,0.0000,45.6960,0.00,390.29,1764816514.247777
103,20,0.1500,0.045974,0,0,44.3094,0,0.0000,44.3120,0.00,390.29,1764816514.303973
104,20,0.1500,0.038630,0,0,47.5152,0,0.0000,47.5178,0.00,390.29,1764816514.358706
105,20,0.1500,0.041134,0,0,48.4798,0,0.0000,48.4819,0.00,390.29,1764816514.416720
106,20,0.1500,0.037343,0,0,41.1053,0,0.0000,41.1079,0.00,390.29,1764816514.476020
107,20,0.1500,0.036136,0,0,43.2134,0,0.0000,43.2158,0.00,390.29,1764816514.527747
